"전북특별자치도",전주시,소계,553,1.5,0.4,1.5,0.6*
"전북특별자치도",정읍시,소계,516,4.2,0.7,3.0,0.9
"전북특별자치도",진안군,소계,459,8.0,1.5,6.2,2.1
"전라남도",소계,소계,11822,3.2,0.2,2.5,0.2
"전라남도",강진군,소계,517,6.5,1.1,4.7,1.4
"전라남도",고흥군,소계,504,4.8,1.1,4.2,1.8
"전라남도",곡성군,소계,474,10.2,1.4,6.1,1.5
"전라남도",광양시,소계,666,2.2,0.5,2.3,0.7
"전라남도",구례군,소계,529,4.3,0.8,3.9,1.6
"전라남도",나주시,소계,589,3.1,0.8,2.2,0.6
"전라남도",담양군,소계,543,4.9,1.0,3.0,0.8
"전라남도",목포시,소계,520,1.8,0.5,1.4,0.6*
"전라남도",무안군,소계,594,5.6,1.1,4.2,0.9
"전라남도",보성군,소계,491,4.1,0.9,3.2,1.2
"전라남도",순천시,소계,633,1.3,0.3,1.1,0.3*
"전라남도",신안군,소계,487,12.5,1.7,10.5,2.1
"전라남도",여수시,소계,522,0.9,0.3,1.0,0.5*
"전라남도",영광군,소계,534,2.4,0.6,1.5,0.6*
"전라남도",영암군,소계,564,6.4,1.2,4.9,1.5
"전라남도",완도군,소계,454,4.0,1.4,5.1,1.8*
"전라남도",장성군,소계,545,2.2,0.6,1.0,0.3*
"전라남도",장흥군,소계,514,5.6,1.1,4.8,1.6
"전라남도",진도군,소계,599,0.9,0.4,0.6,0.4*
"전라남도",함평군,소계,490,5.0,1.2,2.5,0.9
"전라남도",해남군,소계,528,9.2,1.3,8.3,1.7
"전라남도",화순군,소계,525,0.8,0.4,0.2,0.1*
"경상북도",소계,소계,14054,3.0,0.2,2.4,0.2
"경상북도",경산시,소계,567,3.0,0.8,2.8,0.7*
"경상북도",경주시,소계,649,1.1,0.4,0.8,0.3*
"경상북도",고령군,소계,559,7.7,1.1,4.4,1.3
"경상북도",구미시,소계,1351,3.2,0.7,2.9,0.6
"경상북도",구미시,구미,640,3.2,0.9,3.0,0.7*
"경상북도",구미시,선산,711,3.3,0.6,2.7,0.7
"경상북도",김천시,소계,622,5.0,1.0,4.7,1.2
"경상북도",문경시,소계,577,3.7,0.7,3.4,0.6
"경상북도",봉화군,소계,514,5.6,1.2,3.8,1.4
